"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"366","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 07:15:30,FALSE,NA,"430600484257140736",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","AshishMhatre55",87,TRUE,FALSE,NA,NA
"367","Sachin awarded with Bharat Ratna. #ThankYouSachin",FALSE,0,NA,2014-02-04 07:14:42,FALSE,NA,"430600284612489216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MartianParasite",0,FALSE,FALSE,NA,NA
"368","Sachin gets Bharat Ratna !!! #ThankYouSachin #sachinsachin",FALSE,0,NA,2014-02-04 07:13:15,FALSE,NA,"430599919330529280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sparshkumar1605",0,FALSE,FALSE,NA,NA
"369","Congrats @sachin_rt for becoming the youngest person to receive bharat ratna. #ThankYouSachin #salutethelegend",FALSE,1,NA,2014-02-04 07:12:44,FALSE,NA,"430599790897160192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shameemeb",2,FALSE,FALSE,"50.5712229","26.2297318"
"370","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 07:12:38,FALSE,NA,"430599764984336384",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","rai_nishant",87,TRUE,FALSE,NA,NA
"371","RT @HeadlinesToday: Sachin Tendulkar and eminent scientist Prof C N R Rao conferred Bharat Ratna. #ThankYouSachin",FALSE,0,NA,2014-02-04 07:11:59,FALSE,NA,"430599598709559297",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","rajababoo",5,TRUE,FALSE,NA,NA
"372","#BharatRatnaSachinTendulkar #ProudMoment #SaluteTheLegend #ThankYouSachin",FALSE,1,NA,2014-02-04 07:10:27,FALSE,NA,"430599216260345856",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","Sonikavk18",1,FALSE,FALSE,NA,NA
"373","RT @HeadlinesToday: Sachin Tendulkar and eminent scientist Prof C N R Rao conferred Bharat Ratna. #ThankYouSachin",FALSE,0,NA,2014-02-04 07:10:26,FALSE,NA,"430599208949673985",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","TheVijayBhatia",5,TRUE,FALSE,NA,NA
"374","#PadmaShri #PadmaVibhusan &amp; now Prestigious #BharatRatna @sachin_rt #ThankYouSachin",FALSE,0,NA,2014-02-04 07:10:17,FALSE,NA,"430599170605318145",NA,"web","Gopalsnl",0,FALSE,FALSE,NA,NA
"375","RT @HeadlinesToday: Sachin Tendulkar and eminent scientist Prof C N R Rao conferred Bharat Ratna. #ThankYouSachin",FALSE,0,NA,2014-02-04 07:09:50,FALSE,NA,"430599058814558208",NA,"web","PriyankaSports",5,TRUE,FALSE,NA,NA
"376","RT @Branding_Local: Sachin Tendulkar gets the highest civilian award #BharatRatna We bow our heads in #Respect. #ThankYouSachin http://t.co…",FALSE,0,NA,2014-02-04 07:09:13,FALSE,NA,"430598902661021696",NA,"web","dwanikbhatt",1,TRUE,FALSE,NA,NA
"377","@sachin_rt  I Hope All The Indians Are Waiting For This Great Moment, I Must Be One Among Them #BharataratnaSachin #ThankYouSachin",FALSE,0,"sachin_rt",2014-02-04 07:09:02,FALSE,NA,"430598856904962048","135421739","web","sumanth_varada",0,FALSE,FALSE,NA,NA
"378","Sachin Tendulkar gets the highest civilian award #BharatRatna We bow our heads in #Respect. #ThankYouSachin http://t.co/kX4aSBRTVB",FALSE,0,NA,2014-02-04 07:08:35,FALSE,NA,"430598743935963136",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Branding_Local",1,FALSE,FALSE,NA,NA
"379","#PadmaShri #PadmaVibhusan &amp; now Prestigious #BharatRatna @sachin_rt #ThankYouSachin",FALSE,0,NA,2014-02-04 07:07:16,FALSE,NA,"430598411717734400",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","RakhilSachinist",0,FALSE,FALSE,NA,NA
"380","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 07:07:13,FALSE,NA,"430598401567109120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abiramiravi_",87,TRUE,FALSE,NA,NA
"381","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 07:06:49,FALSE,NA,"430598301428097024",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","sachin10_sourav",87,TRUE,FALSE,NA,NA
"382","Sachin Tendulkar and eminent scientist Prof C N R Rao conferred Bharat Ratna. #ThankYouSachin",FALSE,4,NA,2014-02-04 07:06:49,FALSE,NA,"430598299473547264",NA,"web","HeadlinesToday",5,FALSE,FALSE,NA,NA
"383","Posting it yet again! Tht memorable day when I hd tears in my eyes #ThankYouSachin #BharatRatna I ws there #Wankhede http://t.co/jYFcpYCibA",FALSE,0,NA,2014-02-04 07:06:48,FALSE,NA,"430598295698698241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","addygunners",0,FALSE,FALSE,"72.89984933","19.13740303"
"384","Miss u sachin..... #BharatRatnaSachinTendulkar #proud #Thankyousachin #godofcricket",FALSE,0,NA,2014-02-04 07:06:31,FALSE,NA,"430598224391331840",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","ashokvjj",0,FALSE,FALSE,NA,NA
"385","RT @piyushnathani1: @mipaltan #BharatRatna #SachinTendulkar #SaluteTheLegend #ThankYouSachin http://t.co/S1F8qNwARG",FALSE,0,NA,2014-02-04 07:05:26,FALSE,NA,"430597951757377536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tanushri_singh",2,TRUE,FALSE,NA,NA
"386","#ThankYouSachin #BharatRatna #SaluteTheLegend 
:')
How I wish he played that on drive just once for all of us!! A fitting honour indeed.",FALSE,0,NA,2014-02-04 07:04:31,FALSE,NA,"430597719099322370",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","Naa_Two",0,FALSE,FALSE,NA,NA
"387","From Now Sachin Tendulkar Becomes "" #BharatRatnaSachinTendulkar "" #ThankYouSachin #MissYouSachin #SaluteTheLegend",FALSE,0,NA,2014-02-04 07:03:53,FALSE,NA,"430597560785723392",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","iam_zaid",0,FALSE,FALSE,NA,NA
"388","@BCCI #ThankYouSachin . . .  . Congratulation",FALSE,0,"BCCI",2014-02-04 07:03:36,FALSE,NA,"430597489352515584","185142711","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","YOGESHJ24165113",0,FALSE,FALSE,NA,NA
"389","RT @Sportskeeda: That moment. #SachinTendulkar #BharatRatna #ThankYouSachin http://t.co/CDiM75EjUg",FALSE,0,NA,2014-02-04 07:03:24,FALSE,NA,"430597438861099009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","addygunners",37,TRUE,FALSE,NA,NA
"390","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 07:03:23,FALSE,NA,"430597434495213568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KakshaMBarot",87,TRUE,FALSE,NA,NA
"391","@sachin_rt , #thankyousachin once again for receiving Bharat ratna. U thoroughly deserve this :-)  I personally believe u deserve much more",FALSE,0,"sachin_rt",2014-02-04 07:03:21,FALSE,NA,"430597426378850305","135421739","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","asishHBK",0,FALSE,FALSE,NA,NA
"392","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 07:03:20,FALSE,NA,"430597423589646336",NA,"web","dwanikbhatt",87,TRUE,FALSE,NA,NA
"393","He Made Us Proud Yet Another Time. He Gave Us
Millions Of Reasons To Smile And Feel Proud In The Past 24 Years #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 07:02:13,FALSE,NA,"430597143380766720",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","iam_zaid",0,FALSE,FALSE,NA,NA
"394","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 07:01:47,FALSE,NA,"430597032374329344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bhukhan1000",87,TRUE,FALSE,NA,NA
"395","RT @mipaltan: The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 07:01:36,FALSE,NA,"430596988690636800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vyasviral777",87,TRUE,FALSE,NA,NA
"396","#PadmaShri #PadmaVibhusan &amp; now Prestigious #BharatRatna @sachin_rt #ThankYouSachin",FALSE,0,NA,2014-02-04 07:01:03,FALSE,NA,"430596847007059968",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","IamAKY_7",0,FALSE,FALSE,NA,NA
"397","The first sportsperson to receive India's highest civilian award. #SaluteTheLegend #BharatRatna #ThankYouSachin",FALSE,0,NA,2014-02-04 07:00:15,FALSE,NA,"430596647395942400",NA,"web","tauqheer94",0,FALSE,FALSE,NA,NA
"398","Work starts with such a great news.. #ThankYouSachin We always love you. #BrandingLocal",FALSE,0,NA,2014-02-04 07:00:12,FALSE,NA,"430596635811262464",NA,"web","Branding_Local",0,FALSE,FALSE,NA,NA
"399","@mipaltan #ThankYouSachin #MI #SaluteTheLegend Also the youngest to get the #BharatRatna",FALSE,0,"mipaltan",2014-02-04 07:00:05,FALSE,"430593117071224832","430596607151583232","106345557","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harshad_jr",0,FALSE,FALSE,NA,NA
